235	BEFORE	借入額が三千万円の場合を少し詳しく[ENT]見てみよう。[SEP]年末のローン残高は借り入れた月によって違うが、九年目が二千四百万円前後、十年目が二千三百万円前後なので、減税額の違いは九、十年目とも十二万円程度、二年で二十四万円程度に[ENT]なる。
236	OVERLAP	前年同期より０・５％上昇したが、これは都心部の高額物件が増えた影響が大きく、郊外を中心に下落傾向は[ENT]続いている。[SEP]減税額だけに目を向けて、年内に入居できる物件を、と[ENT]焦る必要は乏しい。
237	VAGUE	減税額だけに目を向けて、年内に入居できる物件を、と[ENT]焦る必要は乏しい。[SEP]金利にも注意しながら、慎重に物件、購入時期を[ENT]判断したい。
238	VAGUE	ローンを組んで住宅を[ENT]購入した人が対象で、購入後６か月以内の入居や、床面積５０平方メートル以上などの条件がある。[SEP]今年入居分は減税額が最高で年２５万円、６年間で１５０万円に縮小され、来年入居からは減税措置がなくなる予定だったが、昨年末の与党税制改正大綱で、今年入居分は昨年までの減税が延長され、２００５年入居から段階的に縮小することが[ENT]打ち出された。
239	OVERLAP	早速、ＨＰを[ENT]開設している「インディペンデントファクトリーフクオカ」（中央区）へ。[SEP]現場責任者の大木聡美（三二）は「予想以上に、韓国の若者の目は福岡にと向いている」[ENT]語る。
240	OVERLAP	ＨＰを見て福岡を訪れた韓国の若者と一緒に買い物を楽しみ、ライブに[ENT]出かけることもある。[SEP]ネットの世界にとどまらず「のだ。気軽に顔を合わせられる近さが[ENT]ある」
241	OVERLAP	ネットの世界にとどまらず「のだ。気軽に顔を合わせられる近さが[ENT]ある」[SEP]天神のラジオ局「ＬｏｖｅＦＭ」でアジアを紹介する番組を[ENT]作っている営業制作部長、坂田隆史（四四）も、同意見だ。
242	VAGUE	天神のラジオ局「ＬｏｖｅＦＭ」でアジアを紹介する番組を[ENT]作っている営業制作部長、坂田隆史（四四）も、同意見だ。[SEP]「耳にしたことがない言葉の歌には違和感が[ENT]残る。
243	AFTER	坂田は、音楽市場としての可能性をアジアに[ENT]感じている。[SEP]昨年十月から二カ月間、アジア六カ国・地域を回り、中国で出会った無名の日本人ミュージシャンの話に[ENT]驚いた。
244	AFTER	昨年十月から二カ月間、アジア六カ国・地域を回り、中国で出会った無名の日本人ミュージシャンの話に[ENT]驚いた。[SEP]「これまでのライブで、四億人が歌を。[ENT]聴いてくれた」
245	BEFORE	「これまでのライブで、四億人が歌を。[ENT]聴いてくれた」[SEP]中国の音楽関係者は[ENT]言った。
246	AFTER	中国の音楽関係者は[ENT]言った。[SEP]「新人のＣＤは二千万枚。[ENT]売れた」
247	OVERLAP	「。巨額の宣伝費に頼るメジャー（大手レコード会社）の手法でなくても福岡の音楽を広める道は[ENT]ある」[SEP]そんな思いを坂田は強く[ENT]する。
248	BEFORE	「アジアに目を。向けなければ、福岡に本社を[ENT]置く意味がない」[SEP]アーティスト発掘、売り込みの拠点として年内に中国・上海にライブハウスを[ENT]開設する。
249	AFTER	アーティスト発掘、売り込みの拠点として年内に中国・上海にライブハウスを[ENT]開設する。[SEP]所属歌手のＭＥＬＡ（二二）＝福岡出身＝は「東京よりアジアでと、自作曲を韓国語にアレンジ。[ENT]ヒットしたい」
250	OVERLAP	九月発売予定のミニアルバムにも収録、十月には韓国のライブで[ENT]歌う。[SEP]今や、自宅のパソコンでも[ENT]レコーディングできる時代。
251	OVERLAP	今や、自宅のパソコンでも[ENT]レコーディングできる時代。[SEP]「東京で認められなくてもアジアで売れるアーティストが誕生すると[ENT]思う。
252	OVERLAP	「東京で認められなくてもアジアで売れるアーティストが誕生すると[ENT]思う。[SEP]東京を経由する必要は[ENT]ない」
253	VAGUE	ミュージシャンの動画制作を[ENT]チェックする「インディペンデントファクトリーフクオカ」の大木さん（奥）[SEP]韓国語にアレンジした歌詞を見ながら[ENT]歌うＭＥＬＡ
254	BEFORE	韓国語にアレンジした歌詞を見ながら[ENT]歌うＭＥＬＡ[SEP]「都市探究」シリーズ（週５回）へのご意見、ご感想を[ENT]お待ちしています。
255	OVERLAP	長崎県内の画家や陶芸家ら十二人による「が福岡市中央区大濠公園の市美術館で２００４[UNK]展」[ENT]開かれている。[SEP]カラフルな布を使ったインスタレーション（空間設置美術）から洋画、陶芸まで意欲的なアート空間に[ENT]なっている。
256	OVERLAP	４８年間の歴史に幕を下ろすことになった同ホールを[ENT]惜しむ落語会だ。[SEP]「三遊亭王楽の天狗道場・銀座編〜円楽と東西の若手達」と題して、三遊亭円楽と王楽のほか、桂つく枝、柳家三三が[ENT]出演する。
257	BEFORE	国立演芸場は毎年、大衆芸能の脚本の新作を[ENT]募集している。[SEP]優秀作は同演芸場の公演で[ENT]上演する。
258	AFTER	どこへ[ENT]行った中小企業対策[SEP]中小企業対策という言葉には、一種、正義感の響きが[ENT]あった。
259	BEFORE	中小企業対策という言葉には、一種、正義感の響きが[ENT]あった。[SEP]しかし今日では政治家でさえ口にすることが少なく[ENT]なってきた。
260	OVERLAP	しかし今日では政治家でさえ口にすることが少なく[ENT]なってきた。[SEP]最近の中小企業対策はベンチャービジネスや新規開業支援が中心となっていて、既存の中小企業対策は後回しになっているように[ENT]見える。
261	OVERLAP	最近の中小企業対策はベンチャービジネスや新規開業支援が中心となっていて、既存の中小企業対策は後回しになっているように[ENT]見える。[SEP]中小企業の宝庫である東大阪市の工場に囲まれた一角に、使命感にあふれた、普通には見過ごしてしまう中小の紙器・印刷専門のＳ社（資本金１８００万円、従業員約２０人）が[ENT]活動している。
262	OVERLAP	中小企業の宝庫である東大阪市の工場に囲まれた一角に、使命感にあふれた、普通には見過ごしてしまう中小の紙器・印刷専門のＳ社（資本金１８００万円、従業員約２０人）が[ENT]活動している。[SEP]中心業務は化粧品、菓子用などの化粧箱製作であるが、２０００年からテークアウト用弁当などのリサイクル容器の製造販売に[ENT]乗り出している。
263	AFTER	紙容器の内側にフィルムが敷いてあり、食後は分別して紙容器を回収、それを再生紙としてリサイクルする仕組みを[ENT]確立している。[SEP]これを開発するきっかけは、同社社長が湾岸戦争の映像を見て地球環境の大切さを[ENT]痛感したからである。
264	BEFORE	これを開発するきっかけは、同社社長が湾岸戦争の映像を見て地球環境の大切さを[ENT]痛感したからである。[SEP]現在、大学生協と組んだ全国各地の大学のほか、テークアウト店や野球場で[ENT]利用されているとのこと。
265	OVERLAP	現在、大学生協と組んだ全国各地の大学のほか、テークアウト店や野球場で[ENT]利用されているとのこと。[SEP]販売額は総売上高の１割程度ながら学生の環境問題への関心の高さに励まされ、この事業に誇りを持って[ENT]取り組んでいる。
266	OVERLAP	販売額は総売上高の１割程度ながら学生の環境問題への関心の高さに励まされ、この事業に誇りを持って[ENT]取り組んでいる。[SEP]こうしたことは、従来から積み重ねてきた技術、ノウハウをベースにしてはじめて可能であったと[ENT]いう。
267	BEFORE	米国株安を嫌気して安く[ENT]始まった。[SEP]その後は、中国の人民元切り上げが日本経済に与える影響を見極めようとするムードが強い中、為替相場が急速に円高ドル安に振れたため、電機や自動車株を中心にほぼ全面安の展開となり、[ENT]続落した。
268	BEFORE	この施設の屋上に、保護団体「リトルターン・プロジェクト」のメンバー１２人が、体長約３０センチのコアジサシそっくりの模型（デコイ）２００体を[ENT]設置した。[SEP]青空の下で汗ばみながら、砂利を掘って設置し終わると、スピーカーで鳴き声を[ENT]流す。
269	AFTER	青空の下で汗ばみながら、砂利を掘って設置し終わると、スピーカーで鳴き声を[ENT]流す。[SEP]作業中何度もコアジサシが上を[ENT]かすめた。
270	AFTER	プロジェクトの増田直也代表（５１）は「鳥たちは屋上にまでと追い詰められているんです」[ENT]話す。[SEP]３年続きで営巣したが、昨年は草が[ENT]茂った。
271	BEFORE	３年続きで営巣したが、昨年は草が[ENT]茂った。[SEP]延べ４５０人で刈り、３８体のデコイを初めて置いたが、裸地を好むコアジサシに[ENT]嫌われたか、巣は一つだけ。
272	BEFORE	延べ４５０人で刈り、３８体のデコイを初めて置いたが、裸地を好むコアジサシに[ENT]嫌われたか、巣は一つだけ。[SEP]このため、都とプロジェクトは、屋上７ヘクタールのほとんどの約６・２ヘクタールを営巣地にと川砂利やコンクリート片を敷き詰め、草が生えやすい細粒をほぼ[ENT]撤去した。
273	OVERLAP	コアジサシは今年も４月中旬から周辺で[ENT]確認されている。[SEP]小魚めがけて海にダイビングしたり、多摩川下流で羽を[ENT]休ませたり。
274	OVERLAP	小魚めがけて海にダイビングしたり、多摩川下流で羽を[ENT]休ませたり。[SEP]大都会の東京湾岸でも生活できる環境さえあれば、シギやチドリなど多くの鳥が集まり、たくましく[ENT]生きる。
275	OVERLAP	学校・学級通信を中学の先生が作るための講習会が７日、荒川区立諏訪台中で[ENT]あった。[SEP]ＮＩＥ（教育に新聞を）などに取り組む都中学校新聞教育研究会（越田清四郎会長）が総会に合わせて企画し、約２０人が[ENT]受講した。
276	VAGUE	ＮＩＥ（教育に新聞を）などに取り組む都中学校新聞教育研究会（越田清四郎会長）が総会に合わせて企画し、約２０人が[ENT]受講した。[SEP]全国新聞教育研究協議会の会長でもある鈴木伸男・町田第二中校長が「本文（記事）は全体の面積の６割ぐらいになどとポイントを解説。とどめないと、文字ばかりの印象に[ENT]なってしまう」
277	VAGUE	全国新聞教育研究協議会の会長でもある鈴木伸男・町田第二中校長が「本文（記事）は全体の面積の６割ぐらいになどとポイントを解説。とどめないと、文字ばかりの印象に[ENT]なってしまう」[SEP]参加者は専用ソフトを実際に使ってパソコンで新聞づくりに[ENT]挑戦した。
278	OVERLAP	参加者は専用ソフトを実際に使ってパソコンで新聞づくりに[ENT]挑戦した。[SEP]研究会はＰＴＡ広報紙や学校新聞などを作る際の問い合わせにも応じ、情報を[ENT]提供している。
279	OVERLAP	カラフルなジャングルジムがそびえる広場で、おもちゃの人形風の衣装を着けた役者たちが[ENT]駆け回る。[SEP]そんな遊び場のような舞台で、新約聖書のエピソードとキリストの後半生を描くロック・ミュージカルが[ENT]繰り広げられる。
280	AFTER	当時はベトナム戦争が泥沼化し、心のよりどころを求める若者たちが熱狂的に支持したと[ENT]いう。[SEP]今回は４年前に青井陽治が[ENT]演出した日本語版の再演。
281	OVERLAP	今回は４年前に青井陽治が[ENT]演出した日本語版の再演。[SEP]ヒッピー文化といった７０年代のにおいを抜き去り、登場人物の生き生きとしたやりとりを通して、作品に込められた普遍的なテーマを[ENT]浮き立たせた。
282	BEFORE	ヒッピー文化といった７０年代のにおいを抜き去り、登場人物の生き生きとしたやりとりを通して、作品に込められた普遍的なテーマを[ENT]浮き立たせた。[SEP]道化のメークを[ENT]施したジーザス（新納慎也＝写真中央）は、救世主というよりも歌のお兄さん風。
283	OVERLAP	「二人の兄弟」「種まきのたとえ」といった寓話を、幼児に教え諭すようにゲームを交えて楽しく[ENT]見せる。[SEP]新納をはじめ、ユダ役の大沢樹生、何役も[ENT]演じ分ける堀内敬子、宮川浩ら１７人の出演者の半分は青井演出の経験者。
284	AFTER	初演から３４年が過ぎてもなお戦火が絶えない時代に、彼らの叫びは心に[ENT]響いた。[SEP]新納と大沢は、ジーザスとユダの友情、裏切りを様々な伏線を敷きながら[ENT]演じていたが、全体の高揚感の中で埋没しがちだったのが惜しい。
285	AFTER	階級社会の枠を超えた自由民の存在や、波乱万丈の展開を、従来のスタイルでは観客や視聴者に分かりやすく[ENT]見せることが難しいからだろう。[SEP]だが、一般的には難点となるポイントも、劇団☆新感線にとっては格好の武器に[ENT]なる。
286	BEFORE	肥後の山奥から上京した松永誠一郎（堤真一＝写真左）は、いきなり“裏柳生”の侍たちと斬り合いに[ENT]なる。[SEP]そして誠一郎は、吉原の長老、幻斎（藤村俊二）から、色里の客人として[ENT]迎えられることになる。
287	AFTER	スケール雄大な隆慶一郎の世界を、脚本・中島かずき、演出・いのうえひでのりのコンビは、忠実かつ魅力的に[ENT]再現した。[SEP]古くからの新感線ファンは、ギャグが[ENT]無くなったことが寂しいかもしれない。
288	BEFORE	古くからの新感線ファンは、ギャグが[ENT]無くなったことが寂しいかもしれない。[SEP]もともとの時代劇ファンには、少し癖のある芝居が鼻に[ENT]つくかもしれない。
289	OVERLAP	エンターテインメントを熟知した作・演出の上で、俳優たちが的確に[ENT]配置されているからだ。[SEP]堤の誠一郎は、さわやかで力強く、勝山太夫の松雪泰子＝写真右＝は“滅びの美”を色っぽく[ENT]体現する。
290	OVERLAP	美容整形にスポットを当て、どれくらいの人が美容整形しているのか[ENT]調査する。[SEP]整形に１０００万円もかけた話や、最近の美容整形の値段なども[ENT]調べる。
291	VAGUE	一年水をあげたって草も[ENT]生えやしない」[SEP]「ブスとフケは。[ENT]うつるのよ」
292	OVERLAP	５０歳を過ぎてなぜかエステサロンに来た初恵（りり[UNK]）が、美しくなりたいという意思がないのに、トップアテンダントのサクラ（神田うの）が切れて、このセリフに[ENT]続いて[SEP]「女はフェロモンで[ENT]生きてんの。
293	OVERLAP	毎回、宇宙が診察する患者それぞれの人生が描かれるのも、ドラマに広がりを[ENT]与える。[SEP]第２話では、大会直前に腹部に異常が[ENT]見つかった女子校水泳部選手（栗山千明）の話。
294	BEFORE	第２話では、大会直前に腹部に異常が[ENT]見つかった女子校水泳部選手（栗山千明）の話。[SEP]突然現れた姉妹の末の妹陽世（ひよ）＝後藤＝は姉妹と仲良く[ENT]なれるのか、病気は？
295	OVERLAP	根本要がビデオジョッキーを務め、１９６０年代後半から８０年代前半のロックを[ENT]届ける。[SEP]曲はエアロスミスの「カム・トゥゲザー」、アイク＆ティナ・ターナーの「ゲット・バック」などを[ENT]おくる。
296	AFTER	財務省造幣局（大阪市北区）で貨幣セットの販売代金を管理していた男性職員（三〇）の行方がわからなくなり、代金約五百万円がなくなっていることが十五日までに[ENT]分かった。[SEP]同局は男性職員が着服したとみて四月、業務上横領容疑で大阪府警に[ENT]告訴している。
297	OVERLAP	同局は男性職員が着服したとみて四月、業務上横領容疑で大阪府警に[ENT]告訴している。[SEP]同局によると、男性は今年二月末から三月下旬にかけて、貨幣セットの販売代金一万八千三百円を着服した疑いで[ENT]刑事告訴された。
298	BEFORE	翌三十日は年に一度、貨幣セットの販売数と代金が合うかを[ENT]チェックする予定の日だった。[SEP]その後、男性職員が担当した貨幣セットの代金を調べたところ、約五百万円が不足していることが[ENT]わかった。
299	BEFORE	十五日午前二時半ごろ、東京都港区海岸の路上に女性二人が倒れているのを、落下音に気づいた近くの飲食店員が見つけ、[ENT]通報した。[SEP]近くのマンション（九階建て）の八、九階間の踊り場に、二人のものとみられるバッグとリュックが二個ずつ並べて置かれ、カバンの上に置かれた封筒の中に、二人分の筆跡で自分たちの思いや悩みなどを書き込んだ遺書のような内容をつづったルーズリーフ十一枚が[ENT]入っていた。
300	OVERLAP	「死ぬ理由は[ENT]ない。[SEP]あえて[ENT]いえば。
301	BEFORE	[ENT]疲れたから」[SEP]「などと生きてる理由はない」書かれていたと[ENT]いう。
302	OVERLAP	東京水上署は、二人は同時に投身自殺を図ったと[ENT]みている。[SEP]カバンの中にあった身分証明書などから、二人は福岡市立高校二年の女子生徒（一六）と、福岡県立高校二年の女子生徒（一七）と[ENT]判明した。
303	AFTER	カバンの中にあった身分証明書などから、二人は福岡市立高校二年の女子生徒（一六）と、福岡県立高校二年の女子生徒（一七）と[ENT]判明した。[SEP]二人は五月十二日に、それぞれ家族に「友人と一緒に東京見物にと行く」言って、福岡の自宅を[ENT]出ていた。
304	BEFORE	二人は五月十二日に、それぞれ家族に「友人と一緒に東京見物にと行く」言って、福岡の自宅を[ENT]出ていた。[SEP]二人の親は二人の関係を知らないと[ENT]話している。
305	BEFORE	奈良県警幹部らによる汚職事件にからみ、奈良県警捜査二課などは十五日、厚生年金の脱退一時金をだまし取ったと[ENT]して、奈良佐川元副社長、■■■■被告（五三）＝詐欺罪で起訴＝を詐欺などの容疑で再逮捕。[SEP]同社関連会社の元社長、■■■■被告（四八）＝同＝ら二人を公正証書原本不実記載などの容疑で[ENT]逮捕した。
306	AFTER	同社関連会社の元社長、■■■■被告（四八）＝同＝ら二人を公正証書原本不実記載などの容疑で[ENT]逮捕した。[SEP]調べでは、■■容疑者は同社の副社長だった平成十年十月ごろ、同社の従業員だった男性（五七）が退社する際、男性の厚生年金の脱退一時金約二十一万円を、男性に無断で開設した銀行口座に振り込ませ、その後、この口座から引き落とす手口で[ENT]だまし取った疑い。
307	BEFORE	舞台やテレビなどの出演を[ENT]経て、映画「ヤング・ハワイ」（１９６１年）のギジェット役で本格デビュー。[SEP]小柄な体とビキニ姿が人気を[ENT]呼んだ。
308	VAGUE	陸上の男子百メートルで高平慎士（旭大高）が１０秒６６で３位に入ったほか、男子ハンマー投げの野口裕史（函工）が５位、女子百メートルの北風沙織（恵庭北）が７位に[ENT]食い込んだ。[SEP]新種目の女子千五百メートルは池田恵美（京都・立命館宇治）が４分１６秒７４の高校新記録で[ENT]制した。
309	VAGUE	弓道は男子団体の斜里が決勝トーナメント２回戦に進出したが、女子個人の今橋美那子（岩西）は準決勝で[ENT]落選した。[SEP]相撲の個人は２年生の市原孝行（埼玉・埼玉栄）が高校横綱と[ENT]なった。
310	AFTER	周囲の予想を[ENT]覆したのは、ここぞという場面の集中力か。[SEP]ハードルも得意とするが、「上をと全道大会後、百メートル１本に[UNK]方に」[ENT]絞って練習。
311	BEFORE	ハードルも得意とするが、「上をと全道大会後、百メートル１本に[UNK]方に」[ENT]絞って練習。[SEP]予選で追い風参考ながら１０秒５３でトップ通過して「気分が楽に」なり、決勝は「。普通に走って普通に[ENT]終わった」
312	OVERLAP	予選で追い風参考ながら１０秒５３でトップ通過して「気分が楽に」なり、決勝は「。普通に走って普通に[ENT]終わった」[SEP]旭大高の斉藤登世彦監督は「と３年計画で四百メートル障害の選手に育てたい」[ENT]考えている。
313	OVERLAP	旭大高の斉藤登世彦監督は「と３年計画で四百メートル障害の選手に育てたい」[ENT]考えている。[SEP]中学３年の全国中学百十メートル障害で４位に入った力を持ち、百メートルはスピードをつけるための通過点と[ENT]いう。
314	BEFORE	しかし、その通過点で[ENT]出した見事な結果。[SEP]高平は「次は一番上をと意欲満々。[ENT]狙いたい」
315	AFTER	納得のいく投てきが[ENT]できなかったようだ。[SEP]出場者ランキングで４位に位置し、６１―６２メートル台を[UNK]って[ENT]臨んだ。
316	BEFORE	出場者ランキングで４位に位置し、６１―６２メートル台を[UNK]って[ENT]臨んだ。[SEP]熊本入り後の練習では５９メートル台をマークしていたが、それを[ENT]上回れず、「いつも本番にとポツリ。弱いんです…」
317	BEFORE	熊本入り後の練習では５９メートル台をマークしていたが、それを[ENT]上回れず、「いつも本番にとポツリ。弱いんです…」[SEP]「国体では目標の記録をと雪辱を残したい」[ENT]誓っていた。
318	AFTER	「目標は決勝にと、小さな顔が出ることだったので良かった」[ENT]ほころんだ。[SEP]昨年、長崎県で[ENT]行われた全国中学大会の覇者。
319	BEFORE	弓道個人の道内勢でただ１人準決勝に進んだ女子の今橋＝写真＝は、４射のうち２射を外し、決勝進出の８人には[ENT]残れなかった。[SEP]試合後は目を真っ赤にしながら「とできれば決勝まで行きたかったが、力以上のものは出せたし、満足しています」[ENT]話した。
320	AFTER	試合後は目を真っ赤にしながら「とできれば決勝まで行きたかったが、力以上のものは出せたし、満足しています」[ENT]話した。[SEP]前日の予選は４射とも的中させたが、この日は「と緊張してしまった」いうように１、２射目を立て続けに[ENT]外してしまった。
321	BEFORE	「ここまで来たのも[ENT]応援してくれた友達や部活の人たちのおかげ。[SEP][ENT]感謝しています」
322	OVERLAP	東海大四が、昨冬の全国選抜大会２回戦で敗れた土浦日大に[ENT]雪辱した。[SEP]試合終了のブザーとほぼ同時にフォワード木田がゴール下で決勝点を[ENT]決める劇的な勝利だった。
323	OVERLAP	試合は１点を[ENT]争う展開。[SEP]８２―８２と同点の終了５秒前に、相手にフリースローを与え「万事（永野監督）が、相手が２本ともミス。休すかと[ENT]思った」
324	BEFORE	８２―８２と同点の終了５秒前に、相手にフリースローを与え「万事（永野監督）が、相手が２本ともミス。休すかと[ENT]思った」[SEP]素早く木田にパスを回し試合を[ENT]決めた。
325	BEFORE	素早く木田にパスを回し試合を[ENT]決めた。[SEP]３回戦に向け、菅原主将は「と走り負けない試合をする」[ENT]意気込んでいた。
326	BEFORE	持ち味の粘り強くつなぐプレースタイルで道尚志の若松・小田桐組が快進撃を[ENT]見せた。[SEP]準決勝で、優勝した八戸工大一の[UNK]越・斎藤組にストレート負けを喫し、若松は悔しさをのぞかせながらも「ベスト４までと胸を行けたのは満足」[ENT]張った。
327	AFTER	準決勝で、優勝した八戸工大一の[UNK]越・斎藤組にストレート負けを喫し、若松は悔しさをのぞかせながらも「ベスト４までと胸を行けたのは満足」[ENT]張った。[SEP]この日は４回戦から準決勝まで計５試合を[ENT]戦い抜いた。
328	OVERLAP	この日は４回戦から準決勝まで計５試合を[ENT]戦い抜いた。[SEP]相手を圧倒する力強さはないが、「と小田桐が向かっていけた」振り返るように、自分たちから先に仕掛ける積極的な試合展開で、ラリーでは主導権を[ENT]握った。
329	AFTER	相手を圧倒する力強さはないが、「と小田桐が向かっていけた」振り返るように、自分たちから先に仕掛ける積極的な試合展開で、ラリーでは主導権を[ENT]握った。[SEP]団体戦で道尚志が３位に入った春の全国選抜大会では、１勝しか[ENT]できなかった。
330	BEFORE	団体戦で道尚志が３位に入った春の全国選抜大会では、１勝しか[ENT]できなかった。[SEP]その悔しさをバネに、２人は毎日約５キロの走り込みで脚力とスタミナを強化、昨年は初戦で敗退したインターハイで４強入りを[ENT]果たした。
331	BEFORE	その悔しさをバネに、２人は毎日約５キロの走り込みで脚力とスタミナを強化、昨年は初戦で敗退したインターハイで４強入りを[ENT]果たした。[SEP]準決勝後、あえて２人を厳しい口調で[ENT]しかった渡部監督は
332	AFTER	準決勝後、あえて２人を厳しい口調で[ENT]しかった渡部監督は[SEP]「ベスト４で満足して準決勝は精神的に受け身に[ENT]なっていた。
333	BEFORE	「ベスト４で満足して準決勝は精神的に受け身に[ENT]なっていた。[SEP]よくやったと言いたいが、まだ団体戦が[ENT]残っていますから」
334	BEFORE	男子バスケットボールのヤングメン（２１歳以下）世界選手権が３日、埼玉県のさいたまスーパーアリーナで[ENT]開幕した。[SEP]第１日は予選リーグ６試合を行い、Ｂ組の日本は米大陸予選１位のアルゼンチンに５６―９３で[ENT]敗れた。
335	OVERLAP	第１日は予選リーグ６試合を行い、Ｂ組の日本は米大陸予選１位のアルゼンチンに５６―９３で[ENT]敗れた。[SEP]開催国枠で初出場の日本は佐藤[UNK]（日体大）がチーム最多の１８得点を挙げたが、アルゼンチンの高さに[ENT]完敗した。
336	BEFORE	開催国枠で初出場の日本は佐藤[UNK]（日体大）がチーム最多の１８得点を挙げたが、アルゼンチンの高さに[ENT]完敗した。[SEP]日本は４日の第２戦でイスラエルと[ENT]対戦する。
337	BEFORE	さらに松中、城島、秋山が３者連続本塁打を浴びせ、この回に６点を[ENT]奪った。[SEP]二回にも小久保が３３号本塁打して３点を[ENT]加えた。
338	AFTER	日本ハムは岩本の乱調が[ENT]響いた。[SEP]５本塁打[ENT]放つも…投手力不足が露呈
339	BEFORE	５本塁打[ENT]放つも…投手力不足が露呈[SEP]勝つには[ENT]勝った。
340	BEFORE	３連敗を阻止し、首位近鉄とのゲーム差を１・５に[ENT]縮めた。[SEP]だが勝利の余韻どころか後味の悪さばかりが[ENT]残った。
341	AFTER	ため息交じりに重い口を[ENT]開いて[SEP]「はー、１３点[ENT]取ってなあ…。
342	BEFORE	「[ENT]１０勝したんだけどな…。[SEP]どうもエースとは[ENT]言えません」
343	OVERLAP	どうもエースとは[ENT]言えません」[SEP]と[ENT]嘆いた。
344	BEFORE	イスラエルのテルアビブで１７日に[ENT]発生した自爆テロの犠牲者３人のうち１人と、負傷者約４０人のうち７人がルーマニアからの出稼ぎ労働者だった。[SEP]自爆テロは、テロ抑止を理由に締め出されたパレスチナ人労働者の穴を海外からの出稼ぎに頼るユダヤ人国家の姿を改めて浮き彫りに[ENT]した。
345	BEFORE	自爆テロの舞台と[ENT]なったテルアビブの移民向け盛り場ネベ・シャアナン通り。[SEP]路上には犠牲者を悼む、ろうそくが置かれ、通行人が足を[ENT]止める。
346	AFTER	路上には犠牲者を悼む、ろうそくが置かれ、通行人が足を[ENT]止める。[SEP]「とルーマニア語の追悼文が昨日はあなたにほほ笑んだけれど、今日はさようならを言わなければいけない」[ENT]添えられていた。
347	AFTER	「とルーマニア語の追悼文が昨日はあなたにほほ笑んだけれど、今日はさようならを言わなければいけない」[ENT]添えられていた。[SEP]１７日夜、ルーマニア人の建築労働者、マノレさん（４６）はカフェで仲間とビールを[ENT]飲んでいた。
348	BEFORE	１７日夜、ルーマニア人の建築労働者、マノレさん（４６）はカフェで仲間とビールを[ENT]飲んでいた。[SEP]爆音に「何が。起きたか[ENT]分からなかった」
349	BEFORE	爆弾に仕込まれていたクギが[ENT]食い込んだのだ。[SEP]逃げる途中で[ENT]倒れた。
350	AFTER	逃げる途中で[ENT]倒れた。[SEP]首にもクギの直撃を[ENT]受けていた。
351	AFTER	首にもクギの直撃を[ENT]受けていた。[SEP]マノレさんは９９年７月、生まれ故郷のルーマニア北部ヤシを後に[ENT]した。
352	OVERLAP	イスラエル在留ルーマニア人６万〜７万人のうち、不法労働者は２万〜２万５０００人と[ENT]推計される。[SEP]イスラエルを目指すのは１９０年代の中東和平機運に乗り経済が成長した２地理的にも近く、約４０万人のルーマニア出身ユダヤ人社会が[ENT]ある―からだ。
353	OVERLAP	イスラエルを目指すのは１９０年代の中東和平機運に乗り経済が成長した２地理的にも近く、約４０万人のルーマニア出身ユダヤ人社会が[ENT]ある―からだ。[SEP]レストランの調理室で働くコンスタンティンさん（２６）のようにイスラエルに[ENT]来てから１年という短期滞在者も多い。
354	BEFORE	自治区封鎖でパレスチナ人がイスラエル本土で自由に[UNK]なくなったのに伴い、外国人労働者の比重が[ENT]増した格好だ。[SEP]だが、「もうテロにとコンスタンティンさんは退院後、故郷に巻き込まれるのはご免」[ENT]帰るつもりだ。
355	BEFORE	盗みを働くわけではないのだから外国人を[ENT]働かせればよい。[SEP]さもなくばイスラエルは働き手を失い、[ENT]破産してしまう」
356	AFTER	さもなくばイスラエルは働き手を失い、[ENT]破産してしまう」[SEP]と[ENT]主張する。
357	AFTER	と[ENT]主張する。[SEP]テロを受け、地元報道機関は外国人死傷者の境遇を報じ、同情を[ENT]集めた。
358	OVERLAP	ルーマニア政府は不法労働者の「合法化」を[ENT]目指し、イスラエル政府と交渉中だ。[SEP]「テロはパレスチナ人自身のためにも。[ENT]ならないのに…」
359	AFTER	イスラエルに居残って仕送りを続けるというマノレさんが病院のベッドで[ENT]つぶやいた。[SEP]「とルーマニア語で昨日はあなたにほほ笑んだけれど、今日はさようならを言わなければいけない」[ENT]書かれた追悼文＝１９日、テルアビブで
360	AFTER	だれもが目を[ENT]疑うような衝撃的な光景だった。[SEP]五輪オーバルで[ENT]開かれたスピードスケート男子五百メートルの一回目。
361	BEFORE	清水宏保選手の最大のライバルであるウォザースプーン選手が最終組でスタートを[ENT]切って、わずか５歩目だった。[SEP]左足つま先が氷を[ENT]削った。
362	BEFORE	左足つま先が氷を[ENT]削った。[SEP]つまずき、一九〇センチの体が[ENT]崩れ落ちた。
363	AFTER	つまずき、一九〇センチの体が[ENT]崩れ落ちた。[SEP]長野五輪で清水選手に敗れ、銀メダルに[ENT]甘んじてから四年。
364	BEFORE	長野五輪で清水選手に敗れ、銀メダルに[ENT]甘んじてから四年。[SEP]さらに安定感と強さを加えて、[ENT]迎えた勝負のとき。
365	BEFORE	さらに安定感と強さを加えて、[ENT]迎えた勝負のとき。[SEP]それが、一瞬にして戦いは[ENT]終わった。
366	BEFORE	それが、一瞬にして戦いは[ENT]終わった。[SEP]立ち上がり、ぼう然とした表情でゆっくり滑り始めたウォザースプーン選手の顔は、みるみる険しく[ENT]変化した。
